,Sample,Clean class,Adversarial class,Success,Iterations,Confidence 1,Confidence 2,Confidence 3,Confidence 4,Confidence 5
731,872,557,414,1,2,0.07777649164199829,0.07770750671625137,0.04625935107469559,0.044507723301649094,0.04210803285241127
732,873,652,819,1,2,0.1070777177810669,0.1065029725432396,0.04642004519701004,0.03836420178413391,0.024329137057065964
733,876,535,745,1,3,0.17033737897872925,0.17018288373947144,0.05090579763054848,0.040154315531253815,0.032828956842422485
734,877,979,825,1,3,0.2329840362071991,0.23285232484340668,0.03624620661139488,0.026018118485808372,0.025002237409353256
735,879,698,668,1,2,0.3122878074645996,0.31179261207580566,0.0695844367146492,0.0456729456782341,0.03438301011919975
736,880,985,328,1,4,0.4420658051967621,0.4420350193977356,0.021491149440407753,0.0034584938548505306,0.0028177446220070124
737,881,978,975,1,3,0.2970239222049713,0.2968912422657013,0.029004959389567375,0.027180753648281097,0.02192811109125614
738,882,972,50,1,2,0.17943604290485382,0.17873351275920868,0.04783564433455467,0.04135947301983833,0.0303141288459301
739,883,820,786,1,1,0.06485119462013245,0.06455479562282562,0.05085209012031555,0.03265226632356644,0.024937020614743233
740,884,421,743,1,3,0.225141242146492,0.22492428123950958,0.06274091452360153,0.05691498517990112,0.03243589401245117
741,885,404,895,1,4,0.3365303874015808,0.3364299535751343,0.190766379237175,0.008183687925338745,0.007446594070643187
742,886,770,630,1,3,0.3087267279624939,0.3085460066795349,0.13495172560214996,0.1205080896615982,0.1124144047498703
743,887,879,877,1,3,0.1222710981965065,0.12223256379365921,0.041397951543331146,0.02540672942996025,0.02028496004641056
744,888,157,232,1,3,0.2955414354801178,0.2954326570034027,0.08278544247150421,0.03223268687725067,0.02634599432349205
745,889,759,745,1,4,0.2626095712184906,0.26250752806663513,0.023608841001987457,0.019883310422301292,0.019228579476475716
746,890,762,819,1,3,0.313730925321579,0.31352636218070984,0.07522662729024887,0.0239760372787714,0.0236776415258646
747,892,518,746,1,3,0.40640944242477417,0.4059109389781952,0.026728060096502304,0.020999189466238022,0.016970377415418625
748,893,895,403,1,3,0.46868011355400085,0.46834856271743774,0.02075088582932949,0.01491753663867712,0.004414957482367754
749,894,308,309,1,3,0.4846864938735962,0.4844355583190918,0.009809081442654133,0.0030549776274710894,0.001971352845430374
750,895,264,232,1,3,0.3670634329319,0.3669503927230835,0.0771559327840805,0.014154430478811264,0.013945515267550945
751,896,990,679,1,2,0.12094102799892426,0.12084469944238663,0.07843460887670517,0.027227384969592094,0.0216046292334795
752,897,985,883,1,7,0.11383465677499771,0.11379525810480118,0.014481661841273308,0.014161798171699047,0.011992993764579296
753,899,483,698,1,2,0.3650517761707306,0.3647121489048004,0.0630851536989212,0.02402804233133793,0.0229877308011055
754,900,403,510,1,2,0.3236943483352661,0.32351627945899963,0.16810457408428192,0.043234072625637054,0.03377160057425499
755,901,858,449,1,3,0.2649502158164978,0.26482895016670227,0.059596773236989975,0.039026226848363876,0.025363605469465256
756,902,887,406,1,2,0.17907840013504028,0.17896750569343567,0.0836169421672821,0.066970594227314,0.03017662838101387
757,903,366,385,1,2,0.20063434541225433,0.20006906986236572,0.15309567749500275,0.04935915023088455,0.040616076439619064
758,905,119,124,1,2,0.33002129197120667,0.3296017050743103,0.14003290235996246,0.13804462552070618,0.01641117036342621
759,906,450,787,1,3,0.20504885911941528,0.20485936105251312,0.03309065103530884,0.020463256165385246,0.019004257395863533
760,907,404,812,1,3,0.444014310836792,0.4434887170791626,0.016575731337070465,0.01573089137673378,0.013598387129604816
761,908,483,649,1,3,0.38792696595191956,0.38769063353538513,0.06727804243564606,0.06116354465484619,0.011429867707192898
762,909,880,615,1,5,0.18980231881141663,0.1896994411945343,0.0724857822060585,0.02365904115140438,0.020436489954590797
763,910,406,884,1,2,0.22859492897987366,0.22824040055274963,0.10828006267547607,0.06759057939052582,0.059182651340961456
764,911,319,309,1,3,0.38031747937202454,0.379910409450531,0.0624271035194397,0.033915434032678604,0.03337658569216728
765,912,698,624,1,2,0.28907495737075806,0.28860652446746826,0.03834902122616768,0.027471428737044334,0.021686101332306862
766,913,972,649,1,3,0.2991064786911011,0.2987934350967407,0.09991246461868286,0.05257768929004669,0.03738747164607048
767,914,779,874,1,3,0.34741270542144775,0.3468591868877411,0.09492921829223633,0.07234279811382294,0.048483069986104965
768,915,698,668,1,1,0.23089280724525452,0.23035143315792084,0.09286647289991379,0.030940143391489983,0.027263298630714417
769,916,933,934,1,2,0.38147348165512085,0.3812628984451294,0.041166067123413086,0.02046523056924343,0.019540933892130852
770,917,975,132,1,5,0.38225001096725464,0.3821541666984558,0.015162572264671326,0.011993500404059887,0.011582454666495323
771,918,919,769,1,2,0.1822221577167511,0.18214258551597595,0.07190398126840591,0.02483309991657734,0.020046072080731392
772,919,895,908,1,3,0.36550840735435486,0.36537179350852966,0.07031125575304031,0.061504531651735306,0.038085851818323135
773,920,980,972,1,3,0.32648852467536926,0.3262622356414795,0.015993056818842888,0.010616051033139229,0.009848484769463539
774,921,883,509,1,2,0.07894482463598251,0.07886897027492523,0.03349555283784866,0.030239088460803032,0.02471201866865158
775,922,521,124,1,2,0.28498151898384094,0.284557580947876,0.1145283430814743,0.05746546760201454,0.04606638103723526
776,924,985,324,1,2,0.4263755977153778,0.4252779185771942,0.034535668790340424,0.018925677984952927,0.011790651828050613
777,925,976,978,1,2,0.367154985666275,0.36652737855911255,0.055740874260663986,0.05419791117310524,0.03610445186495781
778,926,976,979,1,3,0.334819495677948,0.33457785844802856,0.09279344975948334,0.040950726717710495,0.02475009858608246
779,927,113,988,1,4,0.48439866304397583,0.48412802815437317,0.005902325734496117,0.004808431025594473,0.003433436620980501
780,928,698,483,1,2,0.3513001799583435,0.35114309191703796,0.032537318766117096,0.02037508599460125,0.016805600374937057
781,929,341,296,1,3,0.46114787459373474,0.46075356006622314,0.01073276624083519,0.005052431020885706,0.003581140423193574
782,930,779,829,1,3,0.35151007771492004,0.35114622116088867,0.13307037949562073,0.04850276932120323,0.03532993420958519
783,931,489,746,1,3,0.250106543302536,0.24998803436756134,0.01545962505042553,0.014177894219756126,0.012599573470652103
784,932,317,326,1,2,0.13540254533290863,0.13515497744083405,0.06807097792625427,0.055945299565792084,0.051159363240003586
785,933,404,895,1,3,0.4181372821331024,0.4179539084434509,0.1260567456483841,0.009682519361376762,0.00942009687423706
786,934,472,573,1,1,0.16443271934986115,0.1642828732728958,0.05393755063414574,0.03947583958506584,0.02802158333361149
787,935,421,839,1,3,0.3290504813194275,0.3289199471473694,0.07868831604719162,0.035294827073812485,0.02541559375822544
788,936,661,817,1,4,0.3208908438682556,0.3205944299697876,0.08980885148048401,0.05483981594443321,0.04449881613254547
789,937,608,630,1,3,0.45768043398857117,0.4572241008281708,0.023581454530358315,0.022322235628962517,0.010042247362434864
790,938,340,912,1,6,0.1423957496881485,0.14236213266849518,0.011269510723650455,0.006442004814743996,0.0057297321036458015
791,940,649,977,1,3,0.21953697502613068,0.2193443328142166,0.13212868571281433,0.02497456781566143,0.022839566692709923
792,941,75,310,1,2,0.40319833159446716,0.4027617573738098,0.027140192687511444,0.02300521731376648,0.016620967537164688
793,942,970,825,1,2,0.308156818151474,0.30730047821998596,0.02390347793698311,0.01616472564637661,0.01384975016117096
794,943,518,573,1,3,0.4070889949798584,0.4065004885196686,0.04151748865842819,0.02931343950331211,0.014055268839001656
795,944,799,694,1,2,0.14527343213558197,0.14507752656936646,0.05281151086091995,0.04315376281738281,0.04164968803524971
796,945,884,588,1,3,0.09621638804674149,0.09609406441450119,0.037011027336120605,0.03144983574748039,0.030791252851486206
797,946,421,743,1,2,0.09051597863435745,0.09045406430959702,0.04308337718248367,0.024250630289316177,0.022896962240338326
798,947,668,873,1,3,0.38437482714653015,0.38369178771972656,0.08141880482435226,0.06693503260612488,0.015671899542212486
799,948,437,974,1,2,0.25968873500823975,0.2596130967140198,0.052471600472927094,0.042893145233392715,0.028265248984098434
800,950,630,306,1,2,0.31090646982192993,0.309927761554718,0.036039359867572784,0.032304346561431885,0.019170016050338745
801,951,560,768,1,2,0.26278766989707947,0.2624157667160034,0.11343493312597275,0.059785015881061554,0.0430251806974411
802,952,978,435,1,3,0.19775518774986267,0.19753606617450714,0.14700180292129517,0.07239657640457153,0.029541276395320892
803,953,73,77,1,2,0.39432212710380554,0.39421346783638,0.11773759871721268,0.021909166127443314,0.005063577555119991
804,954,538,708,1,3,0.2076798379421234,0.20756657421588898,0.06163516640663147,0.04801563918590546,0.020453494042158127
805,955,479,535,1,2,0.4392146170139313,0.4389650523662567,0.012429563328623772,0.004420008976012468,0.0032386796083301306
806,956,671,444,1,2,0.3140542209148407,0.31362053751945496,0.029777629300951958,0.02329997532069683,0.00820041075348854
807,958,774,710,1,2,0.03780059516429901,0.03777482733130455,0.03283654525876045,0.02812408283352852,0.02001062035560608
808,959,284,539,1,2,0.11098892986774445,0.11080992966890335,0.031499043107032776,0.03117251768708229,0.026503335684537888
809,960,442,437,1,1,0.24959112703800201,0.24897977709770203,0.05345373600721359,0.03625750169157982,0.028435615822672844
810,961,649,718,1,3,0.21006205677986145,0.20973466336727142,0.08224712312221527,0.022370224818587303,0.014153282158076763
811,962,37,35,1,4,0.4190422296524048,0.41897350549697876,0.07948362082242966,0.0028191229794174433,0.0015481734881177545
812,963,884,743,1,2,0.42199578881263733,0.4214954376220703,0.06877797842025757,0.02295623905956745,0.01399784255772829
813,964,442,698,1,2,0.2288087159395218,0.22845439612865448,0.09019094705581665,0.06803498417139053,0.03396005183458328
814,965,57,53,1,4,0.31754422187805176,0.31745004653930664,0.10084280371665955,0.06326942145824432,0.0303540900349617
815,966,829,475,1,2,0.2824934422969818,0.28139346837997437,0.061636485159397125,0.03154773637652397,0.02963867597281933
816,967,912,703,1,2,0.41833293437957764,0.4164401888847351,0.009843301959335804,0.008331647142767906,0.006313662976026535
817,969,436,656,1,2,0.3028082847595215,0.302629292011261,0.08752502501010895,0.04483484476804733,0.024292517453432083
818,970,928,931,1,3,0.4142583906650543,0.4140944480895996,0.022507430985569954,0.016838278621435165,0.011359835043549538
819,971,483,663,1,3,0.35906097292900085,0.35875290632247925,0.0545356385409832,0.03827677667140961,0.033206868916749954
820,972,404,405,1,3,0.36336201429367065,0.36315658688545227,0.028384489938616753,0.021632656455039978,0.01730315387248993
821,973,547,412,1,3,0.05952138453722,0.059483759105205536,0.016033383086323738,0.016004635021090508,0.015902861952781677
822,974,497,698,1,2,0.12262037396430969,0.12257056683301926,0.07418066263198853,0.06811466068029404,0.05978411063551903
823,975,930,965,1,2,0.47056844830513,0.46905985474586487,0.014226057566702366,0.0058250646106898785,0.003939896821975708
824,977,385,246,1,2,0.21148809790611267,0.2112152874469757,0.058285411447286606,0.029501138255000114,0.027119958773255348
825,978,511,817,1,4,0.3601759076118469,0.3600649833679199,0.05603087693452835,0.015932003036141396,0.014834150671958923
826,979,908,472,1,3,0.26820847392082214,0.26795026659965515,0.059322796761989594,0.04437389597296715,0.029846178367733955
827,980,560,670,1,3,0.2530868947505951,0.25276631116867065,0.16242170333862305,0.08309363573789597,0.062132611870765686
828,981,779,555,1,3,0.4272726774215698,0.4270441234111786,0.014745067805051804,0.006983151193708181,0.00617615319788456
829,982,985,738,1,6,0.24286939203739166,0.24283869564533234,0.05085721239447594,0.016148043796420097,0.015360591001808643
830,983,580,738,1,3,0.381093293428421,0.38062766194343567,0.031298305839300156,0.012942406348884106,0.006024273578077555
831,984,970,979,1,2,0.291989266872406,0.29169800877571106,0.027145715430378914,0.022743063047528267,0.022043585777282715
832,985,847,820,1,2,0.23235900700092316,0.2322007268667221,0.14582718908786774,0.0913240984082222,0.027309488505125046
833,987,646,698,1,3,0.2143692672252655,0.2142215073108673,0.11262749135494232,0.07999531179666519,0.03527626767754555
834,988,963,941,1,2,0.39972686767578125,0.39924338459968567,0.027573037892580032,0.01898951455950737,0.012648525647819042
835,989,671,444,1,2,0.4353219270706177,0.4348248541355133,0.09298942238092422,0.014376059174537659,0.006060726009309292
836,990,718,449,1,6,0.24790813028812408,0.2478315383195877,0.14902423322200775,0.03830689564347267,0.030897347256541252
837,991,406,887,1,2,0.20594193041324615,0.2048274427652359,0.031138993799686432,0.028864974156022072,0.019836656749248505
838,992,573,575,1,3,0.39066168665885925,0.39048701524734497,0.01234813779592514,0.011183484457433224,0.009135087952017784
839,994,141,98,1,4,0.3766700327396393,0.37645527720451355,0.019071130082011223,0.0186984371393919,0.017857961356639862
840,995,526,642,1,2,0.15719380974769592,0.1568615883588791,0.05968768894672394,0.04080653935670853,0.03153100237250328
841,996,703,765,1,3,0.21647055447101593,0.2164093554019928,0.08220464736223221,0.056809261441230774,0.039309874176979065
842,998,562,470,1,2,0.2725881040096283,0.27202484011650085,0.030796609818935394,0.024172617122530937,0.021817728877067566
843,999,886,860,1,4,0.31310802698135376,0.3129769563674927,0.09160301834344864,0.05719685181975365,0.024491047486662865
